Date,Open,High,Low,Close,Adj Close
2003-09-23,1.572857,1.604286,1.562857,1.602143,1.386971
2003-09-24,1.586429,1.593571,1.505714,1.522857,1.318333
2003-09-25,1.524286,1.526429,1.446429,1.459286,1.263299
2003-09-26,1.45,1.55,1.439286,1.477857,1.279377
2003-09-29,1.535,1.547857,1.475,1.521429,1.317097
2003-09-30,1.506429,1.515714,1.46,1.48,1.281232
2003-10-01,1.479286,1.507143,1.442143,1.485,1.285561
2003-10-02,1.485714,1.485714,1.448571,1.469286,1.271957
2003-10-03,1.499286,1.561429,1.491429,1.549286,1.341213
2003-10-06,1.547857,1.595,1.541429,1.592143,1.378314
2003-10-07,1.575,1.672143,1.565,1.658571,1.435821
2003-10-08,1.660714,1.681429,1.623571,1.647143,1.425927
2003-10-09,1.664286,1.690714,1.627857,1.675,1.450043
2003-10-10,1.678571,1.700714,1.669286,1.691429,1.464265
2003-10-13,1.695,1.743571,1.694286,1.739286,1.505695
2003-10-14,1.737143,1.767143,1.727857,1.753571,1.518062
2003-10-15,1.775,1.786429,1.755714,1.772857,1.534758
2003-10-16,1.7,1.702857,1.600714,1.660714,1.437676
2003-10-17,1.67,1.677857,1.602143,1.625,1.406758
2003-10-20,1.614286,1.667143,1.598571,1.658571,1.435821
2003-10-21,1.665,1.671429,1.625,1.655714,1.433348
2003-10-22,1.638571,1.657143,1.62,1.625714,1.407377
2003-10-23,1.623571,1.653571,1.613571,1.642143,1.421599
2003-10-24,1.611429,1.632143,1.587857,1.614286,1.397483
2003-10-27,1.625,1.635,1.606429,1.614286,1.397483
2003-10-28,1.611429,1.697857,1.6,1.694286,1.466739
2003-10-29,1.679286,1.707143,1.667143,1.692143,1.464884
2003-10-30,1.713571,1.714286,1.633571,1.649286,1.427782
2003-10-31,1.664286,1.667857,1.627143,1.635,1.415415
2003-11-03,1.630714,1.664286,1.627143,1.653571,1.431493
2003-11-04,1.647857,1.65,1.613571,1.636429,1.416652
2003-11-05,1.63,1.652143,1.605,1.645,1.424072
2003-11-06,1.636429,1.653571,1.617857,1.651429,1.429637
2003-11-07,1.656429,1.66,1.603571,1.607143,1.391299
2003-11-10,1.603571,1.617857,1.56,1.564286,1.354198
2003-11-11,1.564286,1.572857,1.534286,1.538571,1.331937
2003-11-12,1.534286,1.622857,1.534286,1.595,1.380787
2003-11-13,1.576429,1.611429,1.565714,1.601429,1.386352
2003-11-14,1.605714,1.615,1.52,1.532857,1.32699
2003-11-17,1.525,1.526429,1.496429,1.509286,1.306585
2003-11-18,1.515,1.524286,1.453571,1.457857,1.262063
2003-11-19,1.468571,1.475,1.447143,1.458571,1.262681
2003-11-20,1.435714,1.505714,1.435714,1.455714,1.260208
2003-11-21,1.452857,1.47,1.417857,1.448571,1.254025
2003-11-24,1.464286,1.519286,1.460714,1.510714,1.307822
2003-11-25,1.516429,1.517857,1.472143,1.477143,1.278759
2003-11-26,1.492143,1.510714,1.446429,1.48,1.281232
2003-11-28,1.484286,1.505,1.465714,1.493571,1.292981
2003-12-01,1.502857,1.560714,1.5,1.550714,1.342449
2003-12-02,1.542857,1.564286,1.529286,1.538571,1.331937
2003-12-03,1.538571,1.56,1.497143,1.502143,1.300401
2003-12-04,1.495714,1.512143,1.483571,1.510714,1.307822
2003-12-05,1.492857,1.510714,1.480714,1.489286,1.289271
2003-12-08,1.484286,1.505714,1.457857,1.503571,1.301638
2003-12-09,1.512143,1.517857,1.457143,1.460714,1.264536
2003-12-10,1.460714,1.472143,1.425714,1.455714,1.260208
2003-12-11,1.446429,1.524286,1.443571,1.515,1.311532
2003-12-12,1.522857,1.522857,1.478571,1.492143,1.291744
2003-12-15,1.535,1.535,1.433571,1.440714,1.247222
2003-12-16,1.442143,1.463571,1.429286,1.437143,1.244131
2003-12-17,1.434286,1.437857,1.413571,1.42,1.22929
2003-12-18,1.421429,1.441429,1.421429,1.431429,1.239184
2003-12-19,1.442143,1.458571,1.401429,1.407143,1.21816
2003-12-22,1.403571,1.420714,1.375,1.417857,1.227435
2003-12-23,1.422857,1.425,1.4,1.415,1.224962
2003-12-24,1.408571,1.470714,1.403571,1.457857,1.262063
2003-12-26,1.453571,1.493571,1.452857,1.484286,1.284942
2003-12-29,1.493571,1.511429,1.49,1.510714,1.307822
2003-12-30,1.512857,1.535714,1.510714,1.52,1.31586
2003-12-31,1.525,1.537857,1.512857,1.526429,1.321425
2004-01-02,1.539286,1.553571,1.512857,1.52,1.31586
2004-01-05,1.53,1.599286,1.53,1.583571,1.370894
2004-01-06,1.589286,1.601429,1.550714,1.577857,1.365947
2004-01-07,1.578571,1.630714,1.566429,1.613571,1.396865
2004-01-08,1.631429,1.695,1.617857,1.668571,1.444478
2004-01-09,1.659286,1.723571,1.627857,1.642857,1.422217
2004-01-12,1.660714,1.714286,1.65,1.695,1.467357
2004-01-13,1.764286,1.774286,1.704286,1.722857,1.491473
2004-01-14,1.742857,1.752857,1.698571,1.728571,1.49642
2004-01-15,1.636429,1.671429,1.607143,1.632143,1.412942
2004-01-16,1.635,1.645714,1.615,1.622857,1.404903
2004-01-20,1.619286,1.628571,1.589286,1.623571,1.405521
2004-01-21,1.621429,1.640714,1.602143,1.615,1.398101
2004-01-22,1.611429,1.630714,1.584286,1.584286,1.371513
2004-01-23,1.601429,1.624286,1.589286,1.611429,1.39501
2004-01-26,1.604286,1.647143,1.602143,1.643571,1.422836
2004-01-27,1.645714,1.660714,1.628571,1.647857,1.426546
2004-01-28,1.631429,1.67,1.600714,1.608571,1.392536
2004-01-29,1.616429,1.628571,1.585,1.62,1.40243
2004-01-30,1.617857,1.633571,1.601429,1.611429,1.39501
2004-02-02,1.604286,1.629286,1.577143,1.594286,1.380169
2004-02-03,1.592857,1.6,1.571429,1.59,1.376459
2004-02-04,1.571429,1.577857,1.55,1.556429,1.347396
2004-02-05,1.558571,1.636429,1.557857,1.601429,1.386352
2004-02-06,1.603571,1.635,1.6,1.622143,1.404285
2004-02-09,1.615714,1.632857,1.607143,1.619286,1.401811
2004-02-10,1.615714,1.651429,1.602857,1.641429,1.42098
2004-02-11,1.649286,1.705,1.646429,1.7,1.471686
2004-02-12,1.686429,1.713571,1.685714,1.695,1.467357
2004-02-13,1.703571,1.721429,1.630714,1.642857,1.422217
2004-02-17,1.65,1.677857,1.65,1.654286,1.432111
2004-02-18,1.655714,1.674286,1.646429,1.661429,1.438294
2004-02-19,1.666429,1.688571,1.600714,1.605,1.389444
2004-02-20,1.607143,1.607857,1.586429,1.6,1.385116
2004-02-23,1.595714,1.604286,1.563571,1.585,1.37213
2004-02-24,1.581429,1.624286,1.571429,1.597143,1.382643
2004-02-25,1.591429,1.635714,1.586429,1.629286,1.410469
2004-02-26,1.634286,1.655714,1.628571,1.645714,1.424691
2004-02-27,1.64,1.715714,1.639286,1.708571,1.479106
2004-03-01,1.721429,1.735714,1.705,1.715714,1.48529
2004-03-02,1.714286,1.721429,1.697857,1.700714,1.472304
2004-03-03,1.685714,1.727857,1.685714,1.708571,1.479106
2004-03-04,1.709286,1.801429,1.707857,1.797143,1.555782
2004-03-05,1.782143,1.963571,1.778571,1.91,1.653482
2004-03-08,1.901429,1.913571,1.842857,1.857143,1.607724
2004-03-09,1.85,1.945,1.839286,1.935714,1.675743
2004-03-10,1.931429,2.01,1.924286,1.977143,1.711608
2004-03-11,1.947857,2.002857,1.935,1.939286,1.678835
2004-03-12,1.951429,1.984286,1.940714,1.968571,1.704187
2004-03-15,1.930714,1.953571,1.875714,1.889286,1.63555
2004-03-16,1.896429,1.900714,1.813571,1.844286,1.596594
2004-03-17,1.854286,1.884286,1.841429,1.870714,1.619472
2004-03-18,1.852857,1.861429,1.827857,1.833571,1.587318
2004-03-19,1.825714,1.924286,1.824286,1.847143,1.599067
2004-03-22,1.812143,1.869286,1.803571,1.847143,1.599067
2004-03-23,1.848571,1.857143,1.801429,1.806429,1.563821
2004-03-24,1.805,1.839286,1.805,1.821429,1.576806
2004-03-25,1.867143,1.922143,1.849286,1.919286,1.661521
2004-03-26,1.928571,1.954286,1.922143,1.931429,1.672033
2004-03-29,1.955,1.999286,1.942857,1.993571,1.72583
2004-03-30,1.981429,1.996429,1.952857,1.994286,1.726448
2004-03-31,1.994286,1.998571,1.925,1.931429,1.672033
2004-04-01,1.920714,1.947857,1.901429,1.936429,1.676361
2004-04-02,1.982143,1.995,1.945,1.964286,1.700477
2004-04-05,1.962857,2.026428,1.96,2.022857,1.751182
2004-04-06,1.979286,2.010714,1.959286,1.987857,1.720883
2004-04-07,1.972143,1.978571,1.922857,1.950714,1.688728
2004-04-08,1.991429,2.0,1.942857,1.966429,1.702332
2004-04-12,1.964286,2.007143,1.963571,2.002857,1.733868
2004-04-13,1.998571,2.002143,1.917143,1.923571,1.665231
2004-04-14,1.91,1.933571,1.879286,1.902857,1.647299
2004-04-15,2.058571,2.112857,2.011429,2.092857,1.811781
2004-04-16,2.082143,2.093571,2.035714,2.084286,1.804361
2004-04-19,2.008571,2.053571,1.987857,2.025,1.753037
2004-04-20,2.015,2.029286,1.968571,1.980714,1.714699
2004-04-21,1.971429,2.008571,1.955,1.980714,1.714699
2004-04-22,1.968571,2.012857,1.936429,1.984286,1.717791
2004-04-23,1.978571,2.0,1.932143,1.978571,1.712844
2004-04-26,1.97,1.974286,1.928571,1.937857,1.677598
2004-04-27,1.945714,1.96,1.906429,1.924286,1.665849
2004-04-28,1.915714,1.929286,1.881429,1.889286,1.63555
2004-04-29,1.889286,1.928571,1.855714,1.912143,1.655337
2004-04-30,1.907857,1.925714,1.820714,1.841429,1.594121
2004-05-03,1.857143,1.880714,1.838571,1.862143,1.612052
2004-05-04,1.855,1.896429,1.821429,1.867143,1.616381
2004-05-05,1.871429,1.910714,1.854286,1.903571,1.647917
2004-05-06,1.885714,1.910714,1.85,1.898571,1.643588
2004-05-07,1.896429,1.969286,1.896429,1.905,1.649153
2004-05-10,1.876429,1.9,1.852857,1.877143,1.625038
2004-05-11,1.885714,1.942143,1.885714,1.938571,1.678216
2004-05-12,1.913571,1.952857,1.874286,1.95,1.68811
2004-05-13,1.935714,1.98,1.921429,1.942143,1.681308
2004-05-14,1.946429,1.951429,1.889286,1.932857,1.67327
2004-05-17,1.907143,1.932857,1.882857,1.902857,1.647299
2004-05-18,1.926429,1.949286,1.914286,1.932857,1.67327
2004-05-19,1.957143,1.964286,1.887143,1.890714,1.636787
2004-05-20,1.902143,1.928571,1.890714,1.907857,1.651627
2004-05-21,1.921429,1.942857,1.909286,1.936429,1.676361
2004-05-24,1.949286,1.992857,1.936429,1.952857,1.690584
2004-05-25,1.964286,2.036429,1.949286,2.029286,1.756748
2004-05-26,2.023571,2.055714,2.0,2.036429,1.762931
2004-05-27,2.032857,2.042857,1.987143,2.012143,1.741907
2004-05-28,2.005714,2.019286,1.985714,2.004286,1.735105
2004-06-01,1.985,2.014286,1.972143,2.004286,1.735105
2004-06-02,2.002143,2.083571,1.985714,2.065714,1.788284
2004-06-03,2.051429,2.070714,2.020714,2.028571,1.756129
2004-06-04,2.04,2.089286,2.036429,2.055714,1.779626
2004-06-07,2.074286,2.141428,2.057857,2.129286,1.843318
2004-06-08,2.142143,2.174286,2.130714,2.167857,1.876708
2004-06-09,2.149286,2.193571,2.142857,2.157143,1.867433
2004-06-10,2.157143,2.212143,2.157143,2.195714,1.900824
2004-06-14,2.189286,2.191429,2.107143,2.151428,1.862486
2004-06-15,2.181429,2.224286,2.161429,2.192143,1.897732
2004-06-16,2.19,2.38,2.180714,2.338571,2.024496
2004-06-17,2.325714,2.366429,2.300714,2.343571,2.028824
2004-06-18,2.332857,2.386429,2.316429,2.350714,2.035007
2004-06-21,2.365714,2.392857,2.294286,2.309286,1.999142
2004-06-22,2.307143,2.363571,2.306429,2.357143,2.040572
2004-06-23,2.357143,2.416429,2.349286,2.407143,2.083857
2004-06-24,2.393571,2.407143,2.355714,2.37,2.051702
2004-06-25,2.362143,2.407143,2.357143,2.407143,2.083857
2004-06-28,2.441429,2.442143,2.300714,2.320714,2.009036
2004-06-29,2.290714,2.356429,2.243572,2.321429,2.009655
2004-06-30,2.325714,2.355,2.277857,2.324286,2.012128
2004-07-01,2.292857,2.32,2.278571,2.307143,1.997288
2004-07-02,2.177143,2.227143,2.123571,2.22,1.921849
2004-07-06,2.233572,2.244286,2.2,2.210714,1.91381
2004-07-07,2.203571,2.24,2.152143,2.170714,1.879182
2004-07-08,2.152143,2.191429,2.139286,2.152857,1.863723
2004-07-09,2.162143,2.178571,2.145,2.145,1.856921
2004-07-12,2.144286,2.145714,2.066429,2.081429,1.801887
2004-07-13,2.089286,2.114286,2.072857,2.087143,1.806834
2004-07-14,2.061429,2.140714,2.052857,2.112857,1.829095
2004-07-15,2.332857,2.402143,2.293571,2.352143,2.036244
2004-07-16,2.342857,2.351429,2.294286,2.3,1.991104
2004-07-19,2.286429,2.301429,2.261429,2.283571,1.976882
2004-07-20,2.282143,2.3,2.253572,2.3,1.991104
2004-07-21,2.315714,2.336429,2.238571,2.258571,1.955239
2004-07-22,2.232143,2.266428,2.218571,2.262857,1.95895
2004-07-23,2.252143,2.267857,2.177143,2.192857,1.898351
2004-07-26,2.203571,2.246428,2.198571,2.232857,1.932979
2004-07-27,2.271429,2.339286,2.255,2.316429,2.005326
2004-07-28,2.307857,2.315,2.225714,2.305,1.995432
2004-07-29,2.319286,2.344286,2.295,2.331429,2.018312
2004-07-30,2.332143,2.357143,2.285714,2.31,1.999761
2004-08-02,2.227143,2.3,2.223572,2.255714,1.952766
2004-08-03,2.246428,2.265714,2.225,2.235,1.934834
2004-08-04,2.227857,2.294286,2.226429,2.270714,1.965752
2004-08-05,2.272143,2.307143,2.232143,2.242143,1.941017
2004-08-06,2.207143,2.221429,2.121428,2.127143,1.841462
2004-08-09,2.132143,2.175,2.129286,2.164286,1.873617
2004-08-10,2.170714,2.252857,2.167857,2.251429,1.949056
2004-08-11,2.221429,2.223572,2.161429,2.215,1.91752
2004-08-12,2.175,2.203571,2.162857,2.169286,1.877945
2004-08-13,2.185714,2.234286,2.171429,2.202857,1.907008
2004-08-16,2.214286,2.265714,2.188571,2.198571,1.903298
2004-08-17,2.184286,2.223572,2.167857,2.205,1.908863
2004-08-18,2.179286,2.275,2.177857,2.267143,1.962659
2004-08-19,2.250714,2.275714,2.168571,2.193571,1.898969
2004-08-20,2.193571,2.213571,2.177857,2.2,1.904534
2004-08-23,2.204286,2.233572,2.185714,2.22,1.921849
2004-08-24,2.232857,2.282143,2.227857,2.282143,1.975645
2004-08-25,2.276428,2.367857,2.266428,2.360714,2.043664
2004-08-26,2.36,2.512857,2.338571,2.475714,2.143219
2004-08-27,2.477143,2.482857,2.428571,2.453571,2.124051
2004-08-30,2.428571,2.48,2.425714,2.437143,2.109828
2004-08-31,2.433571,2.496428,2.428571,2.463571,2.132708
2004-09-01,2.45,2.570714,2.442143,2.561429,2.217423
2004-09-02,2.535714,2.557857,2.487857,2.547143,2.205055
2004-09-03,2.500714,2.565714,2.500714,2.516428,2.178466
2004-09-07,2.528571,2.585,2.516428,2.554286,2.211238
2004-09-08,2.55,2.612143,2.548571,2.596429,2.247721
2004-09-09,2.578571,2.592857,2.52,2.55,2.207528
2004-09-10,2.547143,2.587857,2.532857,2.562143,2.21804
2004-09-13,2.562857,2.576429,2.522857,2.542143,2.200726
2004-09-14,2.517143,2.539286,2.484286,2.535,2.194544
2004-09-15,2.525714,2.534286,2.485714,2.514286,2.17661
2004-09-16,2.514286,2.625714,2.505714,2.596429,2.247721
2004-09-17,2.610714,2.67,2.6,2.652857,2.296572
2004-09-20,2.634286,2.712857,2.633571,2.693571,2.331818
2004-09-21,2.696429,2.776428,2.675714,2.715,2.350368
2004-09-22,2.721429,2.724286,2.629286,2.637143,2.282968
2004-09-23,2.645714,2.678571,2.637857,2.662143,2.30461
2004-09-24,2.675,2.714286,2.653571,2.663571,2.305847
2004-09-27,2.639286,2.712857,2.630714,2.680714,2.320687
2004-09-28,2.675714,2.735,2.675,2.717143,2.352224
2004-09-29,2.709286,2.775714,2.701429,2.762857,2.391798
2004-09-30,2.785714,2.805,2.746428,2.767857,2.396127
2004-10-01,2.794286,2.799286,2.755714,2.762143,2.391179
2004-10-04,2.798571,2.798571,2.767857,2.770714,2.3986
2004-10-05,2.754286,2.833571,2.742857,2.812143,2.434465
2004-10-06,2.821429,2.911429,2.819286,2.902857,2.512996
2004-10-07,2.895714,2.923571,2.818571,2.83,2.449924
2004-10-08,2.825714,2.840714,2.774286,2.79,2.415296
2004-10-11,2.771429,2.79,2.728571,2.756428,2.386233
2004-10-12,2.75,2.755714,2.689286,2.735,2.367683
2004-10-13,2.776428,2.84,2.767143,2.839286,2.457963
2004-10-14,3.085,3.267857,3.039286,3.212857,2.781362
2004-10-15,3.205714,3.257857,3.156429,3.25,2.813517
2004-10-18,3.192857,3.410714,3.192857,3.410714,2.952646
2004-10-19,3.435714,3.453571,3.379286,3.387143,2.932241
2004-10-20,3.37,3.4,3.332143,3.390714,2.935333
2004-10-21,3.391428,3.437857,3.382857,3.424286,2.964396
2004-10-22,3.395714,3.405,3.358572,3.386429,2.931623
2004-10-25,3.371428,3.417143,3.362143,3.396429,2.940279
2004-10-26,3.389286,3.432143,3.355,3.426429,2.966249
2004-10-27,3.465,3.615714,3.440714,3.592857,3.110327
2004-10-28,3.57,3.73,3.535714,3.727857,3.227196
2004-10-29,3.702857,3.8,3.7,3.742857,3.240182
2004-11-01,3.75,3.804286,3.717143,3.746428,3.243273
2004-11-02,3.742857,3.862857,3.742857,3.821429,3.308201
2004-11-03,3.883571,4.007857,3.856429,3.950714,3.420124
2004-11-04,3.930714,3.967857,3.883571,3.889286,3.366944
2004-11-05,3.918571,3.928571,3.717143,3.908571,3.383641
2004-11-08,3.876429,3.960714,3.847143,3.884286,3.362616
2004-11-09,3.873571,3.896429,3.812857,3.860714,3.342211
2004-11-10,3.853571,3.956429,3.850714,3.910714,3.385494
2004-11-11,3.925,3.959286,3.873571,3.95,3.419504
2004-11-12,3.929286,3.977857,3.917143,3.964286,3.431872
2004-11-15,3.942857,3.961429,3.881428,3.945714,3.415795
2004-11-16,3.94,3.942857,3.891428,3.924286,3.397244
2004-11-17,3.942143,3.960714,3.872857,3.921429,3.39477
2004-11-18,3.878572,3.960714,3.877857,3.956429,3.42507
2004-11-19,3.963571,4.065,3.892857,3.940714,3.411467
2004-11-22,4.414286,4.571429,4.135714,4.382143,3.793611
2004-11-23,4.45,4.460714,4.360714,4.376429,3.788663
2004-11-24,4.406428,4.657143,4.396429,4.575,3.960565
2004-11-26,4.667857,4.697143,4.595714,4.610714,3.991483
2004-11-29,4.925,4.969285,4.815,4.888571,4.232023
2004-11-30,4.913571,4.913571,4.789286,4.789286,4.146072
2004-12-01,4.842143,4.853571,4.733572,4.842143,4.191831
2004-12-02,4.723571,4.778572,4.618571,4.657857,4.032294
2004-12-03,4.609286,4.642857,4.410714,4.477143,3.875851
2004-12-06,4.589286,4.731429,4.496428,4.698571,4.067541
2004-12-07,4.709286,4.766428,4.468572,4.492143,3.888837
2004-12-08,4.505714,4.602143,4.432143,4.52,3.912952
2004-12-09,4.486429,4.6,4.433571,4.570714,3.956854
2004-12-10,4.645,4.717857,4.621428,4.653572,4.028584
2004-12-13,4.687143,4.707143,4.614286,4.636428,4.013744
2004-12-14,4.671429,4.705714,4.644286,4.663571,4.037241
2004-12-15,4.66,4.675714,4.618571,4.661428,4.035387
2004-12-16,4.725,4.821429,4.717857,4.757143,4.118248
2004-12-17,4.774286,4.788571,4.635714,4.642143,4.018689
2004-12-20,4.676429,4.714286,4.411428,4.48,3.878325
2004-12-21,4.54,4.555,4.4,4.549286,3.938306
2004-12-22,4.547143,4.597143,4.528572,4.553571,3.942016
2004-12-23,4.553571,4.589286,4.542857,4.572143,3.958093
2004-12-27,4.628572,4.653572,4.491428,4.511428,3.905532
2004-12-28,4.521429,4.589286,4.432143,4.584286,3.968605
2004-12-29,4.557857,4.641428,4.540714,4.602857,3.984681
2004-12-30,4.629286,4.645,4.587143,4.628572,4.006941
2004-12-31,4.635,4.642857,4.573571,4.6,3.982207
2005-01-03,4.627143,4.650714,4.471428,4.520714,3.913571
2005-01-04,4.556428,4.676429,4.497857,4.567143,3.953765
2005-01-05,4.604286,4.660714,4.575,4.607143,3.988392
2005-01-06,4.619286,4.636428,4.523571,4.610714,3.991483
2005-01-07,4.642857,4.973571,4.625,4.946429,4.28211
2005-01-10,4.987857,5.05,4.848571,4.925714,4.264178
2005-01-11,4.875,4.939286,4.581429,4.611429,3.992102
2005-01-12,4.675,4.707143,4.521429,4.675714,4.047753
2005-01-13,5.265,5.315714,4.980714,4.985714,4.31612
2005-01-14,5.017857,5.122857,4.942143,5.014286,4.340855
2005-01-18,4.989286,5.05,4.839286,5.046429,4.368679
2005-01-19,5.035,5.104286,4.982143,4.991428,4.321066
2005-01-20,4.975,5.090714,4.962143,5.032857,4.356932
2005-01-21,5.093572,5.114286,5.0,5.035,4.358787
2005-01-24,5.07,5.127143,5.039286,5.054286,4.375484
2005-01-25,5.097857,5.202857,5.067143,5.146429,4.455249
2005-01-26,5.19,5.196429,5.087143,5.160714,4.467615
2005-01-27,5.154286,5.208571,5.110714,5.188571,4.491733
2005-01-28,5.187143,5.284286,5.174286,5.284286,4.574593
2005-01-31,5.327143,5.563571,5.322143,5.492857,4.755152
2005-02-01,5.503572,5.555,5.47,5.537857,4.794108
2005-02-02,5.567857,5.707857,5.549286,5.687857,4.923964
2005-02-03,5.65,5.673572,5.523571,5.557857,4.811422
2005-02-04,5.562143,5.637857,5.537857,5.631429,4.875113
2005-02-07,5.637857,5.667857,5.535714,5.638571,4.881297
2005-02-08,5.647857,5.812857,5.627857,5.778572,5.002493
2005-02-09,5.788571,5.856429,5.578571,5.624286,4.86893
2005-02-10,5.622857,5.662857,5.475714,5.597143,4.845432
2005-02-11,5.704286,5.84,5.638571,5.800714,5.021663
2005-02-14,5.909286,6.056428,5.860714,6.045,5.23314
2005-02-15,6.19,6.362857,6.142857,6.315,5.466879
2005-02-16,6.296429,6.442857,6.239286,6.437857,5.573236
2005-02-17,6.475,6.491428,6.246428,6.272143,5.429779
2005-02-18,6.267143,6.275714,6.160714,6.200714,5.367943
2005-02-22,6.164286,6.307143,6.092143,6.092143,5.273951
2005-02-23,6.194286,6.317857,6.110714,6.302143,5.455747
2005-02-24,6.32,6.379286,6.266428,6.352143,5.499033
2005-02-25,6.401429,6.422143,6.299286,6.356429,5.502744
2005-02-28,6.382857,6.448571,6.28,6.408571,5.547884
2005-03-01,6.427143,6.444286,6.308571,6.357143,5.503361
2005-03-02,6.321429,6.412857,6.297143,6.302857,5.456366
2005-03-03,6.338572,6.344285,5.888571,5.97,5.168212
2005-03-04,6.108572,6.144286,5.978571,6.115714,5.294358
2005-03-07,6.114286,6.178571,6.05,6.107143,5.286938
2005-03-08,5.985714,6.022857,5.728571,5.79,5.012387
2005-03-09,5.662857,5.754286,5.547143,5.621428,4.866455
2005-03-10,5.647143,5.751429,5.585714,5.69,4.925819
2005-03-11,5.744286,5.798572,5.685714,5.752857,4.980235
2005-03-14,5.788571,5.827143,5.645714,5.76,4.986418
2005-03-15,5.805714,5.877143,5.75,5.851429,5.065567
2005-03-16,5.887143,6.044286,5.825714,5.882857,5.092774
2005-03-17,5.932857,6.125714,5.902857,6.035714,5.225103
2005-03-18,6.19,6.205714,6.071429,6.137143,5.312909
2005-03-21,6.184286,6.281428,6.122857,6.242857,5.404424
2005-03-22,6.244286,6.28,6.097143,6.118571,5.296832
2005-03-23,6.064286,6.2,6.002857,6.078571,5.262203
2005-03-24,6.13,6.142857,6.071429,6.071429,5.25602
2005-03-28,6.107143,6.137143,6.067143,6.075714,5.25973
2005-03-29,6.08,6.118571,5.928571,5.964286,5.163266
2005-03-30,6.01,6.114286,5.974286,6.114286,5.293121
2005-03-31,6.064286,6.074286,5.941429,5.952857,5.153373
2005-04-01,6.012857,6.025714,5.795714,5.841429,5.056911
2005-04-04,5.855714,5.901429,5.737143,5.87,5.081644
2005-04-05,5.888571,6.034286,5.87,5.984286,5.180581
2005-04-06,6.057143,6.115714,6.021429,6.047143,5.234995
2005-04-07,6.047143,6.25,6.035714,6.222857,5.38711
2005-04-08,6.242857,6.35,6.22,6.248571,5.409372
2005-04-11,6.307143,6.321429,5.987143,5.988572,5.184291
2005-04-12,6.07,6.17,6.001429,6.094285,5.275808
2005-04-13,6.135714,6.141428,5.77,5.862857,5.07546
2005-04-14,5.544286,5.651429,5.262857,5.322857,4.607983
2005-04-15,5.231429,5.321429,5.04,5.05,4.371772
2005-04-18,5.0,5.185714,4.857143,5.088572,4.405162
2005-04-19,5.228571,5.348571,5.124286,5.298572,4.58696
2005-04-20,5.38,5.391428,5.062857,5.072857,4.39156
2005-04-21,5.2,5.315714,5.128572,5.311429,4.598089
2005-04-22,5.262857,5.285714,4.985714,5.071429,4.390322
2005-04-25,5.212857,5.288571,5.158571,5.282857,4.573356
2005-04-26,5.254286,5.358572,5.16,5.17,4.475656
2005-04-27,5.127143,5.194286,5.072857,5.135714,4.445973
2005-04-28,5.184286,5.191429,5.034286,5.077143,4.395268
2005-04-29,5.164286,5.175714,5.031428,5.151429,4.459579
2005-05-02,5.172857,5.235714,5.145714,5.204286,4.505336
2005-05-03,5.2,5.248571,5.147143,5.172857,4.478129
2005-05-04,5.158571,5.314286,5.157143,5.307143,4.594379
2005-05-05,5.321429,5.324286,5.21,5.24,4.536255
2005-05-06,5.27,5.332857,5.255714,5.32,4.605511
2005-05-09,5.325714,5.35,5.25,5.281428,4.572119
2005-05-10,5.25,5.321429,5.19,5.202857,4.504099
2005-05-11,5.028572,5.095714,4.73,5.087143,4.403927
2005-05-12,5.06,5.084286,4.857143,4.875714,4.220893
2005-05-13,4.885714,5.032857,4.867143,4.967143,4.300044
2005-05-16,4.937143,5.1,4.932857,5.078571,4.396507
2005-05-17,5.02,5.065714,4.934286,5.051429,4.373009
2005-05-18,5.064286,5.365714,4.998571,5.12,4.432371
2005-05-19,5.111429,5.382857,5.111429,5.364286,4.643848
2005-05-20,5.321429,5.378572,5.312857,5.364286,4.643848
2005-05-23,5.407143,5.7,5.407143,5.68,4.917161
2005-05-24,5.635714,5.712857,5.575714,5.671429,4.909742
2005-05-25,5.642857,5.707143,5.617143,5.682857,4.919635
2005-05-26,5.705714,5.848571,5.705714,5.82,5.03836
2005-05-27,5.805714,5.827143,5.715714,5.794286,5.016098
2005-05-31,5.808571,5.82,5.654286,5.68,4.917161
2005-06-01,5.698571,5.822857,5.694286,5.757143,4.983943
2005-06-02,5.721428,5.76,5.657143,5.72,4.951789
2005-06-03,5.451428,5.511428,5.395714,5.462857,4.729182
2005-06-06,5.475714,5.518571,5.365714,5.417143,4.689605
2005-06-07,5.371428,5.39,5.207143,5.22,4.518939
2005-06-08,5.232857,5.321429,5.224286,5.274286,4.565935
2005-06-09,5.285714,5.42,5.26,5.378572,4.656216
2005-06-10,5.342857,5.342857,5.074286,5.115714,4.428659
2005-06-13,5.127143,5.23,5.117143,5.128572,4.439791
2005-06-14,5.131429,5.164286,5.107143,5.142857,4.452158
2005-06-15,5.267143,5.328571,5.185714,5.304286,4.591907
2005-06-16,5.312857,5.44,5.26,5.425714,4.697027
2005-06-17,5.495714,5.505714,5.404286,5.472857,4.737838
2005-06-20,5.407143,5.441429,5.35,5.372857,4.651268
2005-06-21,5.388571,5.455714,5.34,5.408571,4.682186
2005-06-22,5.465714,5.514286,5.448571,5.507143,4.767518
2005-06-23,5.547143,5.682857,5.521429,5.555714,4.809567
2005-06-24,5.584286,5.588572,5.382857,5.394286,4.669819
2005-06-27,5.262857,5.442857,5.24,5.3,4.588196
2005-06-28,5.355714,5.37,5.31,5.33,4.614167
